"","ffid","pod_num","rms_signal.p","rms_noise.p","snr.p","name","Stage","X_Coord_Evt","Y_Coord_Evt","TVD_SS_Evt","Dist.From.Mid.Perf.Depth.From.Wellbore","X","Y","Z","DistToGeophone","DistX","DistY","DistZ","DistPlanar","IncidenceAngle","dom_freq"
"9034",88961,75,0.000628,0.000436,1.440355,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764449.71100948,567721.438602678,3789.93526436503,3886.92439765564,450.33600948425,3841.68860267836,383.154579384969,3867.99351620282,5.65713346312382,90.675636
"9035",88961,76,0.000969,0.000424,2.286763,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764449.61773879,567721.468449965,3839.14506216465,3882.40109851944,450.242738791509,3841.71844996512,333.944781585353,3868.01230254466,4.93439462013379,350.339996
"9036",88961,77,0.000777,0.000357,2.176529,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764449.47644852,567721.484397513,3888.36481101517,3878.47687104879,450.101448518457,3841.73439751321,284.725032734826,3868.01169788751,4.20995970055935,138.221939
"9037",88961,78,0.000433,0.000414,1.044969,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764449.1539784,567721.398870841,3937.57337165609,3875.05292671831,449.778978395509,3841.64887084102,235.516472093909,3867.88924043083,3.48444824782771,99.484482
"9038",88961,80,0.000456,0.000353,1.292622,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764448.15412476,567721.106817122,4035.98728678321,3869.91240345234,448.779124758439,3841.35681712185,137.102556966795,3867.48301861397,2.03028938188332,114.354317
"9039",88963,18,0.007013,0.000365,19.191843,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764429.40056408,564721.346089064,4929.34613707999,1180.77428438316,391.150564083364,864.533589063794,702.716742548736,948.903098531277,36.5220535886641,158.913681
"9040",88963,19,0.008185,0.00039,20.982991,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764429.90179801,564721.343719853,4978.55350001535,1210.86548443335,391.651798008475,864.531219853088,751.924105484101,949.107665643862,38.387786367845,193.127838
"9041",88963,20,0.00661,0.00038,17.409036,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764430.32489539,564721.416055031,5027.77152194497,1242.21203475247,392.07489538868,864.603555031354,801.142127413716,949.348213758734,40.1605673217044,195.997269
"9042",88963,21,0.006326,0.000415,15.22704,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764430.74548181,564721.490690988,5076.97956471857,1274.68289748889,392.495481812395,864.67819098779,850.350170187323,949.589952144114,41.8441897109773,194.107117
"9043",88963,22,0.007471,0.000371,20.144207,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764431.19176442,564721.441498367,5126.18736288527,1308.12502211026,392.941764419666,864.62899836665,899.557968354024,949.729716836194,43.4459289491592,158.759689
"9044",88963,23,0.008174,0.000421,19.406308,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764431.63974489,564721.384123831,5175.39514488969,1342.53343838135,393.389744889922,864.571623831289,948.76575035844,949.862929121265,44.9668899421129,113.192169
"9045",88963,24,0.005851,0.000356,16.445466,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764432.36559112,564721.218982603,5224.6093627576,1377.85691684827,394.115591115085,864.406482602702,997.979968226347,950.013508496363,46.410538840441,196.800079
"9046",88963,25,0.005042,0.000395,12.749885,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764433.12012673,564721.042688461,5273.81321184033,1414.00501514934,394.870126732159,864.23018846137,1047.18381730908,950.166425229521,47.7808451178242,204.817917
"9047",88963,26,0.005159,0.000347,14.849455,"ImagedPerforations",27,1764038.25,563856.8125,4226.62939453125,-17.7339011286458,1764433.94537592,564720.838026282,5323.01584766063,1450.92322167578,395.695375920739,864.025526282261,1096.38645312938,950.323597829915,49.0819759583852,198.363113
